# FQM_w,     FQM_I,     DCL_I,     ACL_I
-11.550000       -0.000476       0.002773       -0.001127
-11.540000       -0.000474       0.006284       -0.001132
-11.530000       -0.000472       0.009286       -0.001137
-11.520000       -0.000470       0.011510       -0.001143
-11.510000       -0.000469       0.012756       -0.001148
-11.500000       -0.000467       0.012913       -0.001153
-11.490000       -0.000465       0.011965       -0.001158
-11.480000       -0.000463       0.009996       -0.001164
-11.470000       -0.000461       0.007181       -0.001169
-11.460000       -0.000459       0.003770       -0.001175
-11.450000       -0.000457       0.000069       -0.001180
-11.440000       -0.000455       -0.003592       -0.001185
-11.430000       -0.000454       -0.006885       -0.001191
-11.420000       -0.000452       -0.009516       -0.001197
-11.410000       -0.000450       -0.011248       -0.001202
-11.400000       -0.000448       -0.011926       -0.001208
-11.390000       -0.000446       -0.011486       -0.001213
-11.380000       -0.000444       -0.009966       -0.001219
-11.370000       -0.000442       -0.007502       -0.001225
-11.360000       -0.000440       -0.004312       -0.001231
-11.350000       -0.000439       -0.000679       -0.001236
-11.340000       -0.000437       0.003072       -0.001242
-11.330000       -0.000435       0.006607       -0.001248
-11.320000       -0.000433       0.009609       -0.001254
-11.310000       -0.000431       0.011811       -0.001260
-11.300000       -0.000429       0.013013       -0.001266
-11.290000       -0.000428       0.013109       -0.001272
-11.280000       -0.000426       0.012088       -0.001278
-11.270000       -0.000424       0.010041       -0.001284
-11.260000       -0.000422       0.007150       -0.001291
-11.250000       -0.000420       0.003672       -0.001297
-11.240000       -0.000419       -0.000083       -0.001303
-11.230000       -0.000417       -0.003778       -0.001309
-11.220000       -0.000415       -0.007083       -0.001316
-11.210000       -0.000413       -0.009702       -0.001322
-11.200000       -0.000411       -0.011399       -0.001328
-11.190000       -0.000410       -0.012023       -0.001335
-11.180000       -0.000408       -0.011514       -0.001341
-11.170000       -0.000406       -0.009917       -0.001348
-11.160000       -0.000404       -0.007374       -0.001354
-11.150000       -0.000402       -0.004109       -0.001361
-11.140000       -0.000400       -0.000414       -0.001367
-11.130000       -0.000399       0.003382       -0.001374
-11.120000       -0.000397       0.006941       -0.001381
-11.110000       -0.000395       0.009943       -0.001387
-11.100000       -0.000393       0.012121       -0.001394
-11.090000       -0.000391       0.013279       -0.001401
-11.080000       -0.000390       0.013312       -0.001408
-11.070000       -0.000388       0.012217       -0.001415
-11.060000       -0.000386       0.010090       -0.001422
-11.050000       -0.000384       0.007121       -0.001429
-11.040000       -0.000382       0.003573       -0.001436
-11.030000       -0.000381       -0.000235       -0.001443
-11.020000       -0.000379       -0.003965       -0.001450
-11.010000       -0.000377       -0.007281       -0.001457
-11.000000       -0.000375       -0.009888       -0.001464
-10.990000       -0.000373       -0.011550       -0.001471
-10.980000       -0.000372       -0.012117       -0.001479
-10.970000       -0.000370       -0.011538       -0.001486
-10.960000       -0.000368       -0.009862       -0.001493
-10.950000       -0.000366       -0.007237       -0.001501
-10.940000       -0.000364       -0.003897       -0.001508
-10.930000       -0.000363       -0.000138       -0.001516
-10.920000       -0.000361       0.003704       -0.001523
-10.910000       -0.000359       0.007286       -0.001531
-10.900000       -0.000357       0.010288       -0.001538
-10.890000       -0.000355       0.012441       -0.001546
-10.880000       -0.000354       0.013553       -0.001554
-10.870000       -0.000352       0.013522       -0.001561
-10.860000       -0.000350       0.012351       -0.001569
-10.850000       -0.000348       0.010142       -0.001577
-10.840000       -0.000346       0.007093       -0.001585
-10.830000       -0.000345       0.003475       -0.001593
-10.820000       -0.000343       -0.000388       -0.001601
-10.810000       -0.000341       -0.004153       -0.001609
-10.800000       -0.000339       -0.007481       -0.001617
-10.790000       -0.000337       -0.010074       -0.001625
-10.780000       -0.000336       -0.011699       -0.001633
-10.770000       -0.000334       -0.012209       -0.001641
-10.760000       -0.000332       -0.011558       -0.001649
-10.750000       -0.000330       -0.009800       -0.001657
-10.740000       -0.000328       -0.007093       -0.001666
-10.730000       -0.000326       -0.003675       -0.001674
-10.720000       -0.000325       0.000149       -0.001682
-10.710000       -0.000323       0.004037       -0.001691
-10.700000       -0.000321       0.007643       -0.001699
-10.690000       -0.000319       0.010645       -0.001708
-10.680000       -0.000317       0.012773       -0.001716
-10.670000       -0.000316       0.013837       -0.001725
-10.660000       -0.000314       0.013740       -0.001733
-10.650000       -0.000312       0.012491       -0.001742
-10.640000       -0.000310       0.010199       -0.001751
-10.630000       -0.000308       0.007068       -0.001760
-10.620000       -0.000306       0.003378       -0.001768
-10.610000       -0.000305       -0.000542       -0.001777
-10.600000       -0.000303       -0.004341       -0.001786
-10.590000       -0.000301       -0.007680       -0.001795
-10.580000       -0.000299       -0.010259       -0.001804
-10.570000       -0.000297       -0.011846       -0.001813
-10.560000       -0.000296       -0.012298       -0.001822
-10.550000       -0.000294       -0.011572       -0.001831
-10.540000       -0.000292       -0.009731       -0.001840
-10.530000       -0.000290       -0.006939       -0.001850
-10.520000       -0.000288       -0.003442       -0.001859
-10.510000       -0.000286       0.000448       -0.001868
-10.500000       -0.000284       0.004383       -0.001878
-10.490000       -0.000283       0.008013       -0.001887
-10.480000       -0.000281       0.011014       -0.001896
-10.470000       -0.000279       0.013116       -0.001906
-10.460000       -0.000277       0.014131       -0.001915
-10.450000       -0.000275       0.013967       -0.001925
-10.440000       -0.000273       0.012637       -0.001935
-10.430000       -0.000271       0.010260       -0.001944
-10.420000       -0.000270       0.007046       -0.001954
-10.410000       -0.000268       0.003283       -0.001964
-10.400000       -0.000266       -0.000695       -0.001974
-10.390000       -0.000264       -0.004530       -0.001983
-10.380000       -0.000262       -0.007880       -0.001993
-10.370000       -0.000260       -0.010444       -0.002003
-10.360000       -0.000258       -0.011992       -0.002013
-10.350000       -0.000257       -0.012383       -0.002023
-10.340000       -0.000255       -0.011581       -0.002033
-10.330000       -0.000253       -0.009655       -0.002043
-10.320000       -0.000251       -0.006775       -0.002054
-10.310000       -0.000249       -0.003198       -0.002064
-10.300000       -0.000247       0.000759       -0.002074
-10.290000       -0.000245       0.004743       -0.002084
-10.280000       -0.000243       0.008398       -0.002095
-10.270000       -0.000241       0.011397       -0.002105
-10.260000       -0.000239       0.013471       -0.002116
-10.250000       -0.000238       0.014436       -0.002126
-10.240000       -0.000236       0.014202       -0.002137
-10.230000       -0.000234       0.012790       -0.002147
-10.220000       -0.000232       0.010325       -0.002158
-10.210000       -0.000230       0.007027       -0.002169
-10.200000       -0.000228       0.003188       -0.002179
-10.190000       -0.000226       -0.000847       -0.002190
-10.180000       -0.000224       -0.004719       -0.002201
-10.170000       -0.000222       -0.008079       -0.002212
-10.160000       -0.000220       -0.010628       -0.002223
-10.150000       -0.000218       -0.012135       -0.002234
-10.140000       -0.000216       -0.012464       -0.002245
-10.130000       -0.000214       -0.011583       -0.002256
-10.120000       -0.000212       -0.009569       -0.002267
-10.110000       -0.000211       -0.006601       -0.002278
-10.100000       -0.000209       -0.002941       -0.002289
-10.090000       -0.000207       0.001085       -0.002301
-10.080000       -0.000205       0.005118       -0.002312
-10.070000       -0.000203       0.008797       -0.002323
-10.060000       -0.000201       0.011794       -0.002335
-10.050000       -0.000199       0.013840       -0.002346
-10.040000       -0.000197       0.014752       -0.002358
-10.030000       -0.000195       0.014447       -0.002369
-10.020000       -0.000193       0.012951       -0.002381
-10.010000       -0.000191       0.010397       -0.002393
-10.000000       -0.000189       0.007011       -0.002404
-9.990000       -0.000187       0.003096       -0.002416
-9.980000       -0.000185       -0.000999       -0.002428
-9.970000       -0.000183       -0.004907       -0.002440
-9.960000       -0.000181       -0.008278       -0.002452
-9.950000       -0.000179       -0.010810       -0.002464
-9.940000       -0.000177       -0.012275       -0.002476
-9.930000       -0.000175       -0.012540       -0.002488
-9.920000       -0.000173       -0.011578       -0.002500
-9.910000       -0.000171       -0.009475       -0.002512
-9.900000       -0.000168       -0.006415       -0.002524
-9.890000       -0.000166       -0.002670       -0.002536
-9.880000       -0.000164       0.001426       -0.002549
-9.870000       -0.000162       0.005508       -0.002561
-9.860000       -0.000160       0.009212       -0.002573
-9.850000       -0.000158       0.012207       -0.002586
-9.840000       -0.000156       0.014224       -0.002598
-9.830000       -0.000154       0.015082       -0.002611
-9.820000       -0.000152       0.014703       -0.002623
-9.810000       -0.000150       0.013121       -0.002636
-9.800000       -0.000148       0.010474       -0.002649
-9.790000       -0.000146       0.006999       -0.002662
-9.780000       -0.000143       0.003006       -0.002674
-9.770000       -0.000141       -0.001149       -0.002687
-9.760000       -0.000139       -0.005094       -0.002700
-9.750000       -0.000137       -0.008476       -0.002713
-9.740000       -0.000135       -0.010990       -0.002726
-9.730000       -0.000133       -0.012412       -0.002739
-9.720000       -0.000131       -0.012610       -0.002752
-9.710000       -0.000128       -0.011566       -0.002765
-9.700000       -0.000126       -0.009370       -0.002778
-9.690000       -0.000124       -0.006216       -0.002792
-9.680000       -0.000122       -0.002385       -0.002805
-9.670000       -0.000120       0.001783       -0.002818
-9.660000       -0.000118       0.005915       -0.002832
-9.650000       -0.000115       0.009644       -0.002845
-9.640000       -0.000113       0.012636       -0.002859
-9.630000       -0.000111       0.014622       -0.002872
-9.620000       -0.000109       0.015425       -0.002886
-9.610000       -0.000107       0.014971       -0.002899
-9.600000       -0.000104       0.013299       -0.002913
-9.590000       -0.000102       0.010558       -0.002927
-9.580000       -0.000100       0.006992       -0.002941
-9.570000       -0.000098       0.002919       -0.002954
-9.560000       -0.000095       -0.001298       -0.002968
-9.550000       -0.000093       -0.005280       -0.002982
-9.540000       -0.000091       -0.008672       -0.002996
-9.530000       -0.000088       -0.011168       -0.003010
-9.520000       -0.000086       -0.012544       -0.003024
-9.510000       -0.000084       -0.012674       -0.003038
-9.500000       -0.000082       -0.011544       -0.003053
-9.490000       -0.000079       -0.009254       -0.003067
-9.480000       -0.000077       -0.006004       -0.003081
-9.470000       -0.000075       -0.002085       -0.003095
-9.460000       -0.000072       0.002156       -0.003110
-9.450000       -0.000070       0.006341       -0.003124
-9.440000       -0.000068       0.010095       -0.003139
-9.430000       -0.000065       0.013083       -0.003153
-9.420000       -0.000063       0.015037       -0.003168
-9.410000       -0.000060       0.015782       -0.003182
-9.400000       -0.000058       0.015250       -0.003197
-9.390000       -0.000056       0.013487       -0.003212
-9.380000       -0.000053       0.010650       -0.003227
-9.370000       -0.000051       0.006990       -0.003241
-9.360000       -0.000048       0.002835       -0.003256
-9.350000       -0.000046       -0.001444       -0.003271
-9.340000       -0.000043       -0.005465       -0.003286
-9.330000       -0.000041       -0.008866       -0.003301
-9.320000       -0.000039       -0.011343       -0.003316
-9.310000       -0.000036       -0.012672       -0.003331
-9.300000       -0.000034       -0.012731       -0.003346
-9.290000       -0.000031       -0.011514       -0.003362
-9.280000       -0.000029       -0.009126       -0.003377
-9.270000       -0.000026       -0.005778       -0.003392
-9.260000       -0.000024       -0.001767       -0.003408
-9.250000       -0.000021       0.002549       -0.003423
-9.240000       -0.000018       0.006785       -0.003438
-9.230000       -0.000016       0.010565       -0.003454
-9.220000       -0.000013       0.013549       -0.003469
-9.210000       -0.000011       0.015470       -0.003485
-9.200000       -0.000008       0.016156       -0.003501
-9.190000       -0.000006       0.015543       -0.003516
-9.180000       -0.000003       0.013686       -0.003532
-9.170000       -0.000000       0.010750       -0.003548
-9.160000       0.000002       0.006994       -0.003564
-9.150000       0.000005       0.002755       -0.003580
-9.140000       0.000008       -0.001588       -0.003596
-9.130000       0.000010       -0.005647       -0.003612
-9.120000       0.000013       -0.009058       -0.003628
-9.110000       0.000016       -0.011514       -0.003644
-9.100000       0.000018       -0.012794       -0.003660
-9.090000       0.000021       -0.012781       -0.003676
-9.080000       0.000024       -0.011473       -0.003692
-9.070000       0.000026       -0.008984       -0.003708
-9.060000       0.000029       -0.005535       -0.003725
-9.050000       0.000032       -0.001432       -0.003741
-9.040000       0.000035       0.002961       -0.003757
-9.030000       0.000038       0.007251       -0.003774
-9.020000       0.000040       0.011056       -0.003790
-9.010000       0.000043       0.014035       -0.003807
-9.000000       0.000046       0.015921       -0.003823
-8.990000       0.000049       0.016546       -0.003840
-8.980000       0.000052       0.015851       -0.003857
-8.970000       0.000054       0.013897       -0.003873
-8.960000       0.000057       0.010858       -0.003890
-8.950000       0.000060       0.007005       -0.003907
-8.940000       0.000063       0.002680       -0.003924
-8.930000       0.000066       -0.001728       -0.003941
-8.920000       0.000069       -0.005826       -0.003958
-8.910000       0.000072       -0.009247       -0.003975
-8.900000       0.000075       -0.011681       -0.003992
-8.890000       0.000078       -0.012910       -0.004009
-8.880000       0.000081       -0.012822       -0.004026
-8.870000       0.000084       -0.011420       -0.004043
-8.860000       0.000087       -0.008829       -0.004060
-8.850000       0.000090       -0.005276       -0.004078
-8.840000       0.000093       -0.001077       -0.004095
-8.830000       0.000096       0.003394       -0.004112
-8.820000       0.000099       0.007738       -0.004130
-8.810000       0.000102       0.011569       -0.004147
-8.800000       0.000105       0.014543       -0.004164
-8.790000       0.000108       0.016393       -0.004182
-8.780000       0.000111       0.016954       -0.004200
-8.770000       0.000115       0.016173       -0.004217
-8.760000       0.000118       0.014120       -0.004235
-8.750000       0.000121       0.010977       -0.004252
-8.740000       0.000124       0.007022       -0.004270
-8.730000       0.000127       0.002610       -0.004288
-8.720000       0.000131       -0.001865       -0.004306
-8.710000       0.000134       -0.006003       -0.004324
-8.700000       0.000137       -0.009432       -0.004341
-8.690000       0.000140       -0.011843       -0.004359
-8.680000       0.000144       -0.013020       -0.004377
-8.670000       0.000147       -0.012853       -0.004395
-8.660000       0.000150       -0.011356       -0.004413
-8.650000       0.000154       -0.008658       -0.004431
-8.640000       0.000157       -0.004998       -0.004450
-8.630000       0.000160       -0.000702       -0.004468
-8.620000       0.000164       0.003849       -0.004486
-8.610000       0.000167       0.008250       -0.004504
-8.600000       0.000171       0.012106       -0.004522
-8.590000       0.000174       0.015074       -0.004541
-8.580000       0.000178       0.016886       -0.004559
-8.570000       0.000181       0.017381       -0.004577
-8.560000       0.000185       0.016513       -0.004596
-8.550000       0.000188       0.014357       -0.004614
-8.540000       0.000192       0.011106       -0.004633
-8.530000       0.000195       0.007048       -0.004651
-8.520000       0.000199       0.002546       -0.004670
-8.510000       0.000202       -0.001997       -0.004689
-8.500000       0.000206       -0.006175       -0.004707
-8.490000       0.000210       -0.009612       -0.004726
-8.480000       0.000213       -0.012000       -0.004745
-8.470000       0.000217       -0.013122       -0.004763
-8.460000       0.000221       -0.012875       -0.004782
-8.450000       0.000225       -0.011278       -0.004801
-8.440000       0.000228       -0.008470       -0.004820
-8.430000       0.000232       -0.004701       -0.004839
-8.420000       0.000236       -0.000304       -0.004858
-8.410000       0.000240       0.004329       -0.004876
-8.400000       0.000243       0.008786       -0.004895
-8.390000       0.000247       0.012669       -0.004914
-8.380000       0.000251       0.015629       -0.004934
-8.370000       0.000255       0.017403       -0.004953
-8.360000       0.000259       0.017830       -0.004972
-8.350000       0.000263       0.016871       -0.004991
-8.340000       0.000267       0.014609       -0.005010
-8.330000       0.000271       0.011247       -0.005029
-8.320000       0.000275       0.007082       -0.005048
-8.310000       0.000279       0.002489       -0.005068
-8.300000       0.000283       -0.002124       -0.005087
-8.290000       0.000287       -0.006342       -0.005106
-8.280000       0.000291       -0.009788       -0.005126
-8.270000       0.000295       -0.012150       -0.005145
-8.260000       0.000299       -0.013215       -0.005164
-8.250000       0.000304       -0.012884       -0.005184
-8.240000       0.000308       -0.011185       -0.005203
-8.230000       0.000312       -0.008265       -0.005223
-8.220000       0.000316       -0.004382       -0.005242
-8.210000       0.000321       0.000118       -0.005262
-8.200000       0.000325       0.004836       -0.005281
-8.190000       0.000329       0.009350       -0.005301
-8.180000       0.000333       0.013259       -0.005320
-8.170000       0.000338       0.016212       -0.005340
-8.160000       0.000342       0.017945       -0.005360
-8.150000       0.000347       0.018301       -0.005379
-8.140000       0.000351       0.017248       -0.005399
-8.130000       0.000356       0.014877       -0.005419
-8.120000       0.000360       0.011400       -0.005438
-8.110000       0.000365       0.007127       -0.005458
-8.100000       0.000369       0.002439       -0.005478
-8.090000       0.000374       -0.002245       -0.005498
-8.080000       0.000378       -0.006505       -0.005518
-8.070000       0.000383       -0.009958       -0.005537
-8.060000       0.000388       -0.012293       -0.005557
-8.050000       0.000392       -0.013299       -0.005577
-8.040000       0.000397       -0.012882       -0.005597
-8.030000       0.000402       -0.011076       -0.005617
-8.020000       0.000407       -0.008040       -0.005637
-8.010000       0.000411       -0.004041       -0.005657
-8.000000       0.000416       0.000565       -0.005677
-7.990000       0.000421       0.005370       -0.005697
-7.980000       0.000426       0.009944       -0.005717
-7.970000       0.000431       0.013879       -0.005737
-7.960000       0.000436       0.016823       -0.005757
-7.950000       0.000441       0.018513       -0.005777
-7.940000       0.000446       0.018796       -0.005797
-7.930000       0.000451       0.017646       -0.005817
-7.920000       0.000456       0.015163       -0.005837
-7.910000       0.000461       0.011568       -0.005857
-7.900000       0.000466       0.007183       -0.005877
-7.890000       0.000471       0.002397       -0.005897
-7.880000       0.000477       -0.002359       -0.005917
-7.870000       0.000482       -0.006661       -0.005937
-7.860000       0.000487       -0.010121       -0.005957
-7.850000       0.000492       -0.012427       -0.005977
-7.840000       0.000498       -0.013371       -0.005997
-7.830000       0.000503       -0.012865       -0.006017
-7.820000       0.000509       -0.010950       -0.006038
-7.810000       0.000514       -0.007793       -0.006058
-7.800000       0.000520       -0.003675       -0.006078
-7.790000       0.000525       0.001041       -0.006098
-7.780000       0.000531       0.005934       -0.006118
-7.770000       0.000536       0.010568       -0.006138
-7.760000       0.000542       0.014530       -0.006158
-7.750000       0.000547       0.017465       -0.006179
-7.740000       0.000553       0.019110       -0.006199
-7.730000       0.000559       0.019318       -0.006219
-7.720000       0.000565       0.018066       -0.006239
-7.710000       0.000570       0.015467       -0.006259
-7.700000       0.000576       0.011752       -0.006279
-7.690000       0.000582       0.007250       -0.006299
-7.680000       0.000588       0.002366       -0.006319
-7.670000       0.000594       -0.002465       -0.006340
-7.660000       0.000600       -0.006809       -0.006360
-7.650000       0.000606       -0.010276       -0.006380
-7.640000       0.000612       -0.012553       -0.006400
-7.630000       0.000618       -0.013433       -0.006420
-7.620000       0.000624       -0.012833       -0.006440
-7.610000       0.000630       -0.010805       -0.006460
-7.600000       0.000637       -0.007524       -0.006480
-7.590000       0.000643       -0.003282       -0.006500
-7.580000       0.000649       0.001546       -0.006520
-7.570000       0.000655       0.006530       -0.006540
-7.560000       0.000662       0.011226       -0.006560
-7.550000       0.000668       0.015215       -0.006580
-7.540000       0.000675       0.018140       -0.006600
-7.530000       0.000681       0.019739       -0.006620
-7.520000       0.000688       0.019867       -0.006640
-7.510000       0.000694       0.018512       -0.006660
-7.500000       0.000701       0.015793       -0.006680
-7.490000       0.000708       0.011952       -0.006700
-7.480000       0.000714       0.007331       -0.006720
-7.470000       0.000721       0.002344       -0.006740
-7.460000       0.000728       -0.002563       -0.006759
-7.450000       0.000735       -0.006950       -0.006779
-7.440000       0.000742       -0.010423       -0.006799
-7.430000       0.000749       -0.012668       -0.006819
-7.420000       0.000756       -0.013481       -0.006838
-7.410000       0.000763       -0.012785       -0.006858
-7.400000       0.000770       -0.010639       -0.006878
-7.390000       0.000777       -0.007230       -0.006897
-7.380000       0.000784       -0.002860       -0.006917
-7.370000       0.000791       0.002084       -0.006937
-7.360000       0.000798       0.007162       -0.006956
-7.350000       0.000806       0.011921       -0.006976
-7.340000       0.000813       0.015937       -0.006995
-7.330000       0.000821       0.018851       -0.007015
-7.320000       0.000828       0.020401       -0.007034
-7.310000       0.000835       0.020447       -0.007054
-7.300000       0.000843       0.018984       -0.007073
-7.290000       0.000851       0.016141       -0.007092
-7.280000       0.000858       0.012171       -0.007112
-7.270000       0.000866       0.007427       -0.007131
-7.260000       0.000874       0.002335       -0.007150
-7.250000       0.000882       -0.002650       -0.007169
-7.240000       0.000889       -0.007081       -0.007188
-7.230000       0.000897       -0.010560       -0.007207
-7.220000       0.000905       -0.012771       -0.007226
-7.210000       0.000913       -0.013514       -0.007245
-7.200000       0.000921       -0.012719       -0.007264
-7.190000       0.000930       -0.010451       -0.007283
-7.180000       0.000938       -0.006909       -0.007302
-7.170000       0.000946       -0.002407       -0.007321
-7.160000       0.000954       0.002656       -0.007339
-7.150000       0.000963       0.007830       -0.007358
-7.140000       0.000971       0.012655       -0.007377
-7.130000       0.000979       0.016698       -0.007395
-7.120000       0.000988       0.019600       -0.007414
-7.110000       0.000997       0.021098       -0.007432
-7.100000       0.001005       0.021059       -0.007451
-7.090000       0.001014       0.019485       -0.007469
-7.080000       0.001023       0.016513       -0.007487
-7.070000       0.001031       0.012409       -0.007506
-7.060000       0.001040       0.007540       -0.007524
-7.050000       0.001049       0.002339       -0.007542
-7.040000       0.001058       -0.002726       -0.007560
-7.030000       0.001067       -0.007202       -0.007578
-7.020000       0.001076       -0.010686       -0.007596
-7.010000       0.001085       -0.012862       -0.007614
-7.000000       0.001095       -0.013532       -0.007631
-6.990000       0.001104       -0.012632       -0.007649
-6.980000       0.001113       -0.010238       -0.007667
-6.970000       0.001123       -0.006559       -0.007684
-6.960000       0.001132       -0.001921       -0.007702
-6.950000       0.001142       0.003265       -0.007719
-6.940000       0.001151       0.008539       -0.007736
-6.930000       0.001161       0.013430       -0.007754
-6.920000       0.001171       0.017502       -0.007771
-6.910000       0.001181       0.020390       -0.007788
-6.900000       0.001190       0.021835       -0.007805
-6.890000       0.001200       0.021708       -0.007822
-6.880000       0.001210       0.020017       -0.007839
-6.870000       0.001220       0.016912       -0.007856
-6.860000       0.001230       0.012670       -0.007872
-6.850000       0.001241       0.007670       -0.007889
-6.840000       0.001251       0.002358       -0.007905
-6.830000       0.001261       -0.002790       -0.007922
-6.820000       0.001272       -0.007312       -0.007938
-6.810000       0.001282       -0.010799       -0.007954
-6.800000       0.001293       -0.012938       -0.007970
-6.790000       0.001303       -0.013532       -0.007986
-6.780000       0.001314       -0.012524       -0.008002
-6.770000       0.001325       -0.009999       -0.008018
-6.760000       0.001336       -0.006178       -0.008034
-6.750000       0.001347       -0.001398       -0.008049
-6.740000       0.001357       0.003915       -0.008065
-6.730000       0.001369       0.009292       -0.008080
-6.720000       0.001380       0.014251       -0.008096
-6.710000       0.001391       0.018350       -0.008111
-6.700000       0.001402       0.021224       -0.008126
-6.690000       0.001413       0.022614       -0.008141
-6.680000       0.001425       0.022394       -0.008156
-6.670000       0.001436       0.020583       -0.008171
-6.660000       0.001448       0.017340       -0.008185
-6.650000       0.001460       0.012956       -0.008200
-6.640000       0.001471       0.007820       -0.008214
-6.630000       0.001483       0.002393       -0.008229
-6.620000       0.001495       -0.002840       -0.008243
-6.610000       0.001507       -0.007408       -0.008257
-6.600000       0.001519       -0.010899       -0.008271
-6.590000       0.001531       -0.012998       -0.008285
-6.580000       0.001544       -0.013513       -0.008298
-6.570000       0.001556       -0.012392       -0.008312
-6.560000       0.001568       -0.009731       -0.008325
-6.550000       0.001581       -0.005762       -0.008339
-6.540000       0.001593       -0.000837       -0.008352
-6.530000       0.001606       0.004609       -0.008365
-6.520000       0.001619       0.010091       -0.008378
-6.510000       0.001631       0.015120       -0.008390
-6.500000       0.001644       0.019248       -0.008403
-6.490000       0.001657       0.022106       -0.008415
-6.480000       0.001670       0.023438       -0.008428
-6.470000       0.001684       0.023122       -0.008440
-6.460000       0.001697       0.021185       -0.008452
-6.450000       0.001710       0.017800       -0.008464
-6.440000       0.001723       0.013267       -0.008476
-6.430000       0.001737       0.007992       -0.008487
-6.420000       0.001751       0.002446       -0.008499
-6.410000       0.001764       -0.002874       -0.008510
-6.400000       0.001778       -0.007489       -0.008521
-6.390000       0.001792       -0.010984       -0.008532
-6.380000       0.001806       -0.013041       -0.008543
-6.370000       0.001820       -0.013472       -0.008554
-6.360000       0.001834       -0.012234       -0.008564
-6.350000       0.001848       -0.009431       -0.008574
-6.340000       0.001863       -0.005309       -0.008585
-6.330000       0.001877       -0.000232       -0.008595
-6.320000       0.001892       0.005350       -0.008604
-6.310000       0.001906       0.010941       -0.008614
-6.300000       0.001921       0.016042       -0.008623
-6.290000       0.001936       0.020200       -0.008633
-6.280000       0.001951       0.023041       -0.008642
-6.270000       0.001966       0.024310       -0.008651
-6.260000       0.001981       0.023894       -0.008660
-6.250000       0.001996       0.021828       -0.008668
-6.240000       0.002012       0.018294       -0.008677
-6.230000       0.002027       0.013607       -0.008685
-6.220000       0.002043       0.008187       -0.008693
-6.210000       0.002058       0.002519       -0.008701
-6.200000       0.002074       -0.002891       -0.008708
-6.190000       0.002090       -0.007554       -0.008716
-6.180000       0.002106       -0.011051       -0.008723
-6.170000       0.002122       -0.013064       -0.008730
-6.160000       0.002138       -0.013408       -0.008737
-6.150000       0.002154       -0.012047       -0.008744
-6.140000       0.002171       -0.009097       -0.008750
-6.130000       0.002187       -0.004816       -0.008757
-6.120000       0.002204       0.000418       -0.008763
-6.110000       0.002220       0.006141       -0.008769
-6.100000       0.002237       0.011845       -0.008774
-6.090000       0.002254       0.017021       -0.008780
-6.080000       0.002271       0.021208       -0.008785
-6.070000       0.002288       0.024031       -0.008790
-6.060000       0.002305       0.025236       -0.008795
-6.050000       0.002323       0.024715       -0.008799
-6.040000       0.002340       0.022513       -0.008804
-6.030000       0.002358       0.018825       -0.008808
-6.020000       0.002376       0.013979       -0.008812
-6.010000       0.002393       0.008409       -0.008816
-6.000000       0.002411       0.002614       -0.008819
-5.990000       0.002429       -0.002888       -0.008822
-5.980000       0.002448       -0.007601       -0.008825
-5.970000       0.002466       -0.011099       -0.008828
-5.960000       0.002484       -0.013065       -0.008831
-5.950000       0.002503       -0.013318       -0.008833
-5.940000       0.002521       -0.011830       -0.008835
-5.930000       0.002540       -0.008726       -0.008837
-5.920000       0.002559       -0.004279       -0.008838
-5.910000       0.002578       0.001118       -0.008840
-5.900000       0.002597       0.006988       -0.008841
-5.890000       0.002617       0.012809       -0.008842
-5.880000       0.002636       0.018062       -0.008842
-5.870000       0.002655       0.022278       -0.008843
-5.860000       0.002675       0.025081       -0.008843
-5.850000       0.002695       0.026219       -0.008843
-5.840000       0.002715       0.025589       -0.008842
-5.830000       0.002735       0.023246       -0.008841
-5.820000       0.002755       0.019397       -0.008840
-5.810000       0.002775       0.014386       -0.008839
-5.800000       0.002795       0.008660       -0.008838
-5.790000       0.002816       0.002733       -0.008836
-5.780000       0.002837       -0.002864       -0.008834
-5.770000       0.002857       -0.007627       -0.008832
-5.760000       0.002878       -0.011126       -0.008829
-5.750000       0.002899       -0.013043       -0.008826
-5.740000       0.002921       -0.013200       -0.008823
-5.730000       0.002942       -0.011578       -0.008820
-5.720000       0.002963       -0.008314       -0.008816
-5.710000       0.002985       -0.003695       -0.008812
-5.700000       0.003007       0.001873       -0.008808
-5.690000       0.003028       0.007895       -0.008803
-5.680000       0.003050       0.013836       -0.008798
-5.670000       0.003073       0.019168       -0.008793
-5.660000       0.003095       0.023415       -0.008788
-5.650000       0.003117       0.026197       -0.008782
-5.640000       0.003140       0.027264       -0.008776
-5.630000       0.003162       0.026520       -0.008770
-5.620000       0.003185       0.024029       -0.008763
-5.610000       0.003208       0.020013       -0.008756
-5.600000       0.003231       0.014830       -0.008749
-5.590000       0.003255       0.008943       -0.008742
-5.580000       0.003278       0.002879       -0.008734
-5.570000       0.003302       -0.002816       -0.008725
-5.560000       0.003325       -0.007631       -0.008717
-5.550000       0.003349       -0.011130       -0.008708
-5.540000       0.003373       -0.012994       -0.008699
-5.530000       0.003397       -0.013051       -0.008690
-5.520000       0.003421       -0.011289       -0.008680
-5.510000       0.003446       -0.007858       -0.008670
-5.500000       0.003470       -0.003059       -0.008659
-5.490000       0.003495       0.002685       -0.008649
-5.480000       0.003520       0.008866       -0.008638
-5.470000       0.003545       0.014933       -0.008626
-5.460000       0.003570       0.020347       -0.008614
-5.450000       0.003595       0.024625       -0.008602
