# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000002580000        -0.201397        -0.688518         -0.201409         -0.688530     
0.00000000000002590000        -0.205481        -0.685466         -0.205492         -0.685478     
0.00000000000002600000        -0.209528        -0.682390         -0.209539         -0.682402     
0.00000000000002610000        -0.213539        -0.679291         -0.213551         -0.679303     
0.00000000000002620000        -0.217515        -0.676169         -0.217526         -0.676181     
0.00000000000002630000        -0.221453        -0.673024         -0.221465         -0.673036     
0.00000000000002640000        -0.225356        -0.669858         -0.225367         -0.669869     
0.00000000000002650000        -0.229222        -0.666669         -0.229233         -0.666681     
0.00000000000002660000        -0.233052        -0.663459         -0.233063         -0.663471     
0.00000000000002670000        -0.236845        -0.660228         -0.236856         -0.660240     
0.00000000000002680000        -0.240601        -0.656977         -0.240612         -0.656989     
0.00000000000002690000        -0.244321        -0.653706         -0.244332         -0.653718     
0.00000000000002700000        -0.248003        -0.650415         -0.248015         -0.650427     
0.00000000000002710000        -0.251649        -0.647104         -0.251661         -0.647116     
0.00000000000002720000        -0.255258        -0.643775         -0.255270         -0.643787     
0.00000000000002730000        -0.258830        -0.640427         -0.258842         -0.640439     
0.00000000000002740000        -0.262366        -0.637061         -0.262377         -0.637073     
0.00000000000002750000        -0.265864        -0.633678         -0.265875         -0.633690     
0.00000000000002760000        -0.269325        -0.630277         -0.269336         -0.630289     
0.00000000000002770000        -0.272748        -0.626859         -0.272760         -0.626871     
0.00000000000002780000        -0.276135        -0.623425         -0.276146         -0.623436     
0.00000000000002790000        -0.279485        -0.619974         -0.279496         -0.619986     
0.00000000000002800000        -0.282797        -0.616508         -0.282808         -0.616520     
0.00000000000002810000        -0.286072        -0.613027         -0.286084         -0.613038     
0.00000000000002820000        -0.289310        -0.609530         -0.289322         -0.609542     
0.00000000000002830000        -0.292511        -0.606019         -0.292522         -0.606031     
0.00000000000002840000        -0.295675        -0.602494         -0.295686         -0.602506     
0.00000000000002850000        -0.298801        -0.598955         -0.298812         -0.598967     
0.00000000000002860000        -0.301890        -0.595402         -0.301901         -0.595414     
0.00000000000002870000        -0.304942        -0.591837         -0.304953         -0.591849     
0.00000000000002880000        -0.307957        -0.588259         -0.307968         -0.588271     
0.00000000000002890000        -0.310934        -0.584669         -0.310945         -0.584680     
0.00000000000002900000        -0.313874        -0.581066         -0.313886         -0.581078     
0.00000000000002910000        -0.316778        -0.577453         -0.316789         -0.577464     
0.00000000000002920000        -0.319644        -0.573828         -0.319655         -0.573840     
0.00000000000002930000        -0.322473        -0.570192         -0.322484         -0.570204     
0.00000000000002940000        -0.325265        -0.566546         -0.325276         -0.566558     
0.00000000000002950000        -0.328020        -0.562890         -0.328031         -0.562902     
0.00000000000002960000        -0.330738        -0.559225         -0.330749         -0.559236     
0.00000000000002970000        -0.333419        -0.555550         -0.333431         -0.555561     
0.00000000000002980000        -0.336064        -0.551866         -0.336075         -0.551878     
0.00000000000002990000        -0.338671        -0.548173         -0.338682         -0.548185     
0.00000000000003000000        -0.341242        -0.544473         -0.341253         -0.544484     
0.00000000000003010000        -0.343776        -0.540764         -0.343787         -0.540776     
0.00000000000003020000        -0.346273        -0.537048         -0.346285         -0.537060     
0.00000000000003030000        -0.348734        -0.533325         -0.348745         -0.533337     
0.00000000000003040000        -0.351158        -0.529595         -0.351170         -0.529607     
0.00000000000003050000        -0.353546        -0.525859         -0.353558         -0.525871     
0.00000000000003060000        -0.355898        -0.522117         -0.355909         -0.522128     
0.00000000000003070000        -0.358213        -0.518369         -0.358225         -0.518380     
0.00000000000003080000        -0.360492        -0.514615         -0.360504         -0.514627     
0.00000000000003090000        -0.362736        -0.510856         -0.362747         -0.510868     
0.00000000000003100000        -0.364943        -0.507093         -0.364954         -0.507105     
0.00000000000003110000        -0.367114        -0.503325         -0.367125         -0.503337     
0.00000000000003120000        -0.369249        -0.499554         -0.369260         -0.499565     
0.00000000000003130000        -0.371349        -0.495778         -0.371360         -0.495790     
0.00000000000003140000        -0.373413        -0.491999         -0.373424         -0.492011     
0.00000000000003150000        -0.375441        -0.488218         -0.375452         -0.488229     
0.00000000000003160000        -0.377434        -0.484433         -0.377446         -0.484445     
0.00000000000003170000        -0.379392        -0.480646         -0.379403         -0.480658     
0.00000000000003180000        -0.381315        -0.476857         -0.381326         -0.476869     
0.00000000000003190000        -0.383202        -0.473066         -0.383213         -0.473078     
0.00000000000003200000        -0.385055        -0.469273         -0.385066         -0.469285     
0.00000000000003210000        -0.386872        -0.465480         -0.386884         -0.465492     
0.00000000000003220000        -0.388655        -0.461686         -0.388667         -0.461697     
0.00000000000003230000        -0.390404        -0.457891         -0.390415         -0.457902     
0.00000000000003240000        -0.392118        -0.454095         -0.392129         -0.454107     
0.00000000000003250000        -0.393797        -0.450300         -0.393809         -0.450312     
0.00000000000003260000        -0.395443        -0.446506         -0.395454         -0.446517     
0.00000000000003270000        -0.397054        -0.442712         -0.397065         -0.442723     
0.00000000000003280000        -0.398631        -0.438919         -0.398643         -0.438930     
0.00000000000003290000        -0.400175        -0.435127         -0.400186         -0.435139     
0.00000000000003300000        -0.401685        -0.431337         -0.401696         -0.431348     
0.00000000000003310000        -0.403162        -0.427548         -0.403173         -0.427560     
0.00000000000003320000        -0.404605        -0.423762         -0.404616         -0.423773     
0.00000000000003330000        -0.406015        -0.419978         -0.406026         -0.419990     
0.00000000000003340000        -0.407392        -0.416196         -0.407403         -0.416208     
0.00000000000003350000        -0.408736        -0.412418         -0.408747         -0.412430     
0.00000000000003360000        -0.410047        -0.408643         -0.410058         -0.408655     
0.00000000000003370000        -0.411326        -0.404871         -0.411337         -0.404883     
0.00000000000003380000        -0.412572        -0.401104         -0.412583         -0.401115     
0.00000000000003390000        -0.413786        -0.397340         -0.413797         -0.397351     
0.00000000000003400000        -0.414968        -0.393580         -0.414979         -0.393592     
0.00000000000003410000        -0.416118        -0.389825         -0.416129         -0.389837     
0.00000000000003420000        -0.417236        -0.386075         -0.417247         -0.386087     
0.00000000000003430000        -0.418322        -0.382330         -0.418334         -0.382341     
