# time   C_FQM_Re    C_FQM_Im    C_DCL_Re    C_DCL_Im    C_ACL_Re   C_ACL_Im
36.800000      0.245404      -0.000005      -0.331981      0.157876      0.367609      0.000007
36.900000      0.245405      -0.000005      -0.270499      0.248932      0.367610      0.000007
37.000000      0.245406      -0.000005      -0.184854      0.317753      0.367611      0.000007
37.100000      0.245407      -0.000005      -0.082696      0.358191      0.367613      0.000007
37.200000      0.245408      -0.000005      0.026850      0.366632      0.367614      0.000007
37.300000      0.245409      -0.000005      0.133998      0.342324      0.367616      0.000007
37.400000      0.245410      -0.000005      0.229178      0.287437      0.367617      0.000007
37.500000      0.245411      -0.000005      0.303886      0.206873      0.367619      0.000007
37.600000      0.245411      -0.000005      0.351450      0.107830      0.367620      0.000007
37.700000      0.245412      -0.000005      0.367620      -0.000846      0.367621      0.000007
37.800000      0.245413      -0.000005      0.350952      -0.109448      0.367623      0.000007
37.900000      0.245414      -0.000004      0.302935      -0.208273      0.367624      0.000007
38.000000      0.245415      -0.000004      0.227857      -0.288495      0.367625      0.000007
38.100000      0.245416      -0.000004      0.132425      -0.342948      0.367627      0.000007
38.200000      0.245417      -0.000004      0.025162      -0.366766      0.367628      0.000007
38.300000      0.245418      -0.000004      -0.084348      -0.357822      0.367629      0.000007
38.400000      0.245419      -0.000004      -0.186325      -0.316915      0.367631      0.000006
38.500000      0.245419      -0.000004      -0.271658      -0.247699      0.367632      0.000006
38.600000      0.245420      -0.000004      -0.332726      -0.156356      0.367633      0.000006
38.700000      0.245421      -0.000004      -0.364073      -0.051046      0.367634      0.000006
38.800000      0.245422      -0.000004      -0.362899      0.058825      0.367636      0.000006
38.900000      0.245423      -0.000004      -0.329308      0.163442      0.367637      0.000006
39.000000      0.245424      -0.000004      -0.266301      0.253459      0.367638      0.000006
39.100000      0.245424      -0.000004      -0.179505      0.320837      0.367639      0.000006
39.200000      0.245425      -0.000004      -0.076675      0.359556      0.367641      0.000006
39.300000      0.245426      -0.000004      0.033006      0.366157      0.367642      0.000006
39.400000      0.245427      -0.000004      0.139739      0.340051      0.367643      0.000006
39.500000      0.245428      -0.000004      0.233990      0.283568      0.367644      0.000006
39.600000      0.245428      -0.000004      0.307340      0.201756      0.367645      0.000006
39.700000      0.245429      -0.000004      0.353237      0.101920      0.367647      0.000006
39.800000      0.245430      -0.000004      0.367581      -0.007020      0.367648      0.000006
39.900000      0.245431      -0.000004      0.349090      -0.115334      0.367649      0.000006
40.000000      0.245432      -0.000004      0.299416      -0.213347      0.367650      0.000006
40.100000      0.245432      -0.000004      0.222995      -0.292302      0.367651      0.000006
40.200000      0.245433      -0.000004      0.126655      -0.345147      0.367652      0.000006
40.300000      0.245434      -0.000004      0.019001      -0.367162      0.367653      0.000006
40.400000      0.245435      -0.000004      -0.090352      -0.356380      0.367655      0.000006
40.500000      0.245435      -0.000004      -0.191634      -0.313763      0.367656      0.000006
40.600000      0.245436      -0.000004      -0.275799      -0.243119      0.367657      0.000005
40.700000      0.245437      -0.000004      -0.335328      -0.150757      0.367658      0.000005
40.800000      0.245438      -0.000004      -0.364904      -0.044928      0.367659      0.000005
40.900000      0.245438      -0.000004      -0.361884      0.064915      0.367660      0.000005
41.000000      0.245439      -0.000004      -0.326538      0.168960      0.367661      0.000005
41.100000      0.245440      -0.000004      -0.262024      0.257913      0.367662      0.000005
41.200000      0.245440      -0.000003      -0.174103      0.323828      0.367663      0.000005
41.300000      0.245441      -0.000003      -0.070630      0.360816      0.367664      0.000005
41.400000      0.245442      -0.000003      0.039153      0.365575      0.367665      0.000005
41.500000      0.245442      -0.000003      0.145439      0.337677      0.367666      0.000005
41.600000      0.245443      -0.000003      0.238734      0.279617      0.367667      0.000005
41.700000      0.245444      -0.000003      0.310704      0.196578      0.367668      0.000005
41.800000      0.245444      -0.000003      0.354921      0.095979      0.367669      0.000005
41.900000      0.245445      -0.000003      0.367434      -0.013193      0.367670      0.000005
42.000000      0.245446      -0.000003      0.347125      -0.121188      0.367671      0.000005
42.100000      0.245446      -0.000003      0.295809      -0.218358      0.367672      0.000005
42.200000      0.245447      -0.000003      0.218068      -0.296023      0.367673      0.000005
42.300000      0.245448      -0.000003      0.120848      -0.347246      0.367674      0.000005
42.400000      0.245448      -0.000003      0.012833      -0.367451      0.367675      0.000005
42.500000      0.245449      -0.000003      -0.096329      -0.354833      0.367676      0.000005
42.600000      0.245450      -0.000003      -0.196888      -0.310519      0.367677      0.000005
42.700000      0.245450      -0.000003      -0.279859      -0.238466      0.367678      0.000005
42.800000      0.245451      -0.000003      -0.337832      -0.145112      0.367679      0.000005
42.900000      0.245452      -0.000003      -0.365627      -0.038796      0.367680      0.000005
43.000000      0.245452      -0.000003      -0.360763      0.070987      0.367681      0.000005
43.100000      0.245453      -0.000003      -0.323673      0.174430      0.367682      0.000005
43.200000      0.245453      -0.000003      -0.257670      0.262291      0.367683      0.000005
43.300000      0.245454      -0.000003      -0.168650      0.326724      0.367684      0.000005
43.400000      0.245455      -0.000003      -0.064564      0.361971      0.367685      0.000004
43.500000      0.245455      -0.000003      0.045289      0.364886      0.367685      0.000004
43.600000      0.245456      -0.000003      0.151097      0.335206      0.367686      0.000004
43.700000      0.245456      -0.000003      0.243409      0.275583      0.367687      0.000004
43.800000      0.245457      -0.000003      0.313978      0.191343      0.367688      0.000004
43.900000      0.245458      -0.000003      0.356501      0.090010      0.367689      0.000004
44.000000      0.245458      -0.000003      0.367180      -0.019363      0.367690      0.000004
44.100000      0.245459      -0.000003      0.345059      -0.127007      0.367691      0.000004
44.200000      0.245459      -0.000003      0.292115      -0.223307      0.367691      0.000004
44.300000      0.245460      -0.000003      0.213077      -0.299659      0.367692      0.000004
44.400000      0.245460      -0.000003      0.115006      -0.349245      0.367693      0.000004
44.500000      0.245461      -0.000003      0.006661      -0.367634      0.367694      0.000004
44.600000      0.245461      -0.000003      -0.102280      -0.353183      0.367695      0.000004
44.700000      0.245462      -0.000003      -0.202085      -0.307184      0.367696      0.000004
44.800000      0.245463      -0.000003      -0.283838      -0.233745      0.367696      0.000004
44.900000      0.245463      -0.000003      -0.340238      -0.139425      0.367697      0.000004
45.000000      0.245464      -0.000003      -0.366246      -0.032651      0.367698      0.000004
45.100000      0.245464      -0.000003      -0.359538      0.077040      0.367699      0.000004
45.200000      0.245465      -0.000003      -0.320714      0.179850      0.367700      0.000004
45.300000      0.245465      -0.000003      -0.253241      0.266595      0.367700      0.000004
45.400000      0.245466      -0.000003      -0.163147      0.329526      0.367701      0.000004
45.500000      0.245466      -0.000003      -0.058479      0.363022      0.367702      0.000004
45.600000      0.245467      -0.000003      0.051413      0.364091      0.367703      0.000004
45.700000      0.245467      -0.000003      0.156713      0.332637      0.367704      0.000004
45.800000      0.245468      -0.000003      0.248014      0.271469      0.367704      0.000004
45.900000      0.245468      -0.000003      0.317162      0.186051      0.367705      0.000004
46.000000      0.245469      -0.000003      0.357979      0.084014      0.367706      0.000004
46.100000      0.245469      -0.000002      0.366819      -0.025528      0.367707      0.000004
46.200000      0.245470      -0.000002      0.342893      -0.132790      0.367707      0.000004
46.300000      0.245470      -0.000002      0.288337      -0.228191      0.367708      0.000004
46.400000      0.245471      -0.000002      0.208024      -0.303209      0.367709      0.000004
46.500000      0.245471      -0.000002      0.109129      -0.351143      0.367710      0.000004
46.600000      0.245472      -0.000002      0.000486      -0.367710      0.367710      0.000004
46.700000      0.245472      -0.000002      -0.108202      -0.351431      0.367711      0.000004
46.800000      0.245473      -0.000002      -0.207224      -0.303760      0.367712      0.000004
46.900000      0.245473      -0.000002      -0.287736      -0.228955      0.367712      0.000004
47.000000      0.245474      -0.000002      -0.342546      -0.133698      0.367713      0.000004
47.100000      0.245474      -0.000002      -0.366758      -0.026497      0.367714      0.000004
47.200000      0.245475      -0.000002      -0.358209      0.083070      0.367715      0.000003
47.300000      0.245475      -0.000002      -0.317661      0.185218      0.367715      0.000003
47.400000      0.245476      -0.000002      -0.248739      0.270821      0.367716      0.000003
47.500000      0.245476      -0.000002      -0.157597      0.332233      0.367717      0.000003
47.600000      0.245477      -0.000002      -0.052377      0.363968      0.367717      0.000003
47.700000      0.245477      -0.000002      0.057522      0.363191      0.367718      0.000003
47.800000      0.245477      -0.000002      0.162283      0.329971      0.367719      0.000003
47.900000      0.245478      -0.000002      0.252549      0.267276      0.367719      0.000003
48.000000      0.245478      -0.000002      0.320255      0.180706      0.367720      0.000003
48.100000      0.245479      -0.000002      0.359354      0.077994      0.367721      0.000003
48.200000      0.245479      -0.000002      0.366354      -0.031686      0.367721      0.000003
48.300000      0.245480      -0.000002      0.340628      -0.138535      0.367722      0.000003
48.400000      0.245480      -0.000002      0.284475      -0.233010      0.367723      0.000003
48.500000      0.245480      -0.000002      0.202911      -0.306672      0.367723      0.000003
48.600000      0.245481      -0.000002      0.103221      -0.352940      0.367724      0.000003
48.700000      0.245481      -0.000002      -0.005690      -0.367681      0.367725      0.000003
48.800000      0.245482      -0.000002      -0.114093      -0.349578      0.367725      0.000003
48.900000      0.245482      -0.000002      -0.212304      -0.300249      0.367726      0.000003
49.000000      0.245483      -0.000002      -0.291552      -0.224099      0.367726      0.000003
49.100000      0.245483      -0.000002      -0.344756      -0.127931      0.367727      0.000003
49.200000      0.245483      -0.000002      -0.367165      -0.020335      0.367728      0.000003
49.300000      0.245484      -0.000002      -0.356776      0.089078      0.367728      0.000003
49.400000      0.245484      -0.000002      -0.314518      0.190534      0.367729      0.000003
49.500000      0.245485      -0.000002      -0.244164      0.274970      0.367730      0.000003
49.600000      0.245485      -0.000002      -0.152000      0.334845      0.367730      0.000003
49.700000      0.245485      -0.000002      -0.046259      0.364810      0.367731      0.000003
49.800000      0.245486      -0.000002      0.063616      0.362187      0.367731      0.000003
49.900000      0.245486      -0.000002      0.167808      0.327211      0.367732      0.000003
50.000000      0.245487      -0.000002      0.257011      0.263007      0.367733      0.000003
