# Time    F_t_Re (QM_E17)      F_t_Im (QM_E17)       F_t_Re_erf       F_t_Im_erf  
0.00000000000020300000        0.543685        -0.018148         0.007308         -0.018462     
0.00000000000020400000        0.542356        -0.016769         0.005980         -0.017083     
0.00000000000020500000        0.541128        -0.015326         0.004751         -0.015640     
0.00000000000020600000        0.540003        -0.013824         0.003626         -0.014138     
0.00000000000020700000        0.538984        -0.012267         0.002608         -0.012581     
0.00000000000020800000        0.538075        -0.010660         0.001698         -0.010974     
0.00000000000020900000        0.537277        -0.009006         0.000900         -0.009320     
0.00000000000021000000        0.536592        -0.007309         0.000216         -0.007623     
0.00000000000021100000        0.536024        -0.005575         -0.000352         -0.005889     
0.00000000000021200000        0.535574        -0.003806         -0.000803         -0.004120     
0.00000000000021300000        0.535242        -0.002008         -0.001134         -0.002322     
0.00000000000021400000        0.535032        -0.000183         -0.001345         -0.000497     
0.00000000000021500000        0.534943        0.001664         -0.001434         0.001350     
0.00000000000021600000        0.534977        0.003528         -0.001399         0.003214     
0.00000000000021700000        0.535135        0.005407         -0.001242         0.005093     
0.00000000000021800000        0.535417        0.007295         -0.000959         0.006981     
0.00000000000021900000        0.535824        0.009190         -0.000552         0.008876     
0.00000000000022000000        0.536356        0.011086         -0.000020         0.010772     
0.00000000000022100000        0.537014        0.012981         0.000637         0.012667     
0.00000000000022200000        0.537796        0.014869         0.001419         0.014555     
0.00000000000022300000        0.538702        0.016747         0.002326         0.016434     
0.00000000000022400000        0.539733        0.018612         0.003356         0.018298     
0.00000000000022500000        0.540887        0.020458         0.004510         0.020144     
0.00000000000022600000        0.542164        0.022282         0.005787         0.021968     
0.00000000000022700000        0.543561        0.024079         0.007185         0.023766     
0.00000000000022800000        0.545079        0.025846         0.008702         0.025532     
0.00000000000022900000        0.546715        0.027579         0.010339         0.027265     
0.00000000000023000000        0.548468        0.029272         0.012091         0.028958     
0.00000000000023100000        0.550335        0.030921         0.013958         0.030608     
0.00000000000023200000        0.552315        0.032524         0.015938         0.032210     
0.00000000000023300000        0.554404        0.034074         0.018027         0.033760     
0.00000000000023400000        0.556600        0.035567         0.020223         0.035253     
0.00000000000023500000        0.558900        0.037000         0.022524         0.036686     
0.00000000000023600000        0.561301        0.038367         0.024924         0.038053     
0.00000000000023700000        0.563798        0.039664         0.027422         0.039350     
0.00000000000023800000        0.566389        0.040887         0.030013         0.040573     
0.00000000000023900000        0.569069        0.042031         0.032692         0.041717     
0.00000000000024000000        0.571832        0.043091         0.035456         0.042778     
0.00000000000024100000        0.574675        0.044064         0.038299         0.043750     
0.00000000000024200000        0.577593        0.044944         0.041216         0.044631     
0.00000000000024300000        0.580579        0.045728         0.044202         0.045414     
0.00000000000024400000        0.583628        0.046411         0.047251         0.046097     
0.00000000000024500000        0.586734        0.046988         0.050357         0.046674     
0.00000000000024600000        0.589889        0.047456         0.053513         0.047143     
0.00000000000024700000        0.593089        0.047811         0.056712         0.047497     
0.00000000000024800000        0.596324        0.048049         0.059947         0.047735     
0.00000000000024900000        0.599588        0.048166         0.063211         0.047852     
0.00000000000025000000        0.602872        0.048159         0.066496         0.047845     
0.00000000000025100000        0.606169        0.048025         0.069793         0.047711     
0.00000000000025200000        0.609471        0.047760         0.073094         0.047446     
0.00000000000025300000        0.612767        0.047363         0.076391         0.047049     
0.00000000000025400000        0.616050        0.046830         0.079673         0.046516     
0.00000000000025500000        0.619310        0.046161         0.082933         0.045847     
0.00000000000025600000        0.622537        0.045352         0.086160         0.045038     
0.00000000000025700000        0.625722        0.044403         0.089345         0.044089     
0.00000000000025800000        0.628855        0.043314         0.092478         0.043000     
0.00000000000025900000        0.631925        0.042083         0.095549         0.041769     
0.00000000000026000000        0.634923        0.040712         0.098547         0.040398     
0.00000000000026100000        0.637839        0.039200         0.101462         0.038886     
0.00000000000026200000        0.640661        0.037549         0.104285         0.037235     
0.00000000000026300000        0.643380        0.035760         0.107004         0.035446     
0.00000000000026400000        0.645986        0.033835         0.109610         0.033521     
0.00000000000026500000        0.648469        0.031778         0.112092         0.031464     
0.00000000000026600000        0.650817        0.029591         0.114441         0.029278     
0.00000000000026700000        0.653023        0.027279         0.116646         0.026965     
0.00000000000026800000        0.655075        0.024846         0.118699         0.024532     
0.00000000000026900000        0.656966        0.022296         0.120589         0.021982     
0.00000000000027000000        0.658685        0.019636         0.122309         0.019322     
0.00000000000027100000        0.660225        0.016871         0.123849         0.016557     
0.00000000000027200000        0.661578        0.014007         0.125201         0.013694     
0.00000000000027300000        0.662735        0.011053         0.126358         0.010739     
0.00000000000027400000        0.663690        0.008015         0.127313         0.007701     
0.00000000000027500000        0.664436        0.004902         0.128059         0.004588     
0.00000000000027600000        0.664967        0.001721         0.128591         0.001407     
0.00000000000027700000        0.665279        -0.001518         0.128903         -0.001832     
