# FQM_w,     FQM_I,     DCL_I,     ACL_I
-16.430000       -0.000045       0.002140       -0.000029
-16.420000       -0.000046       -0.001461       -0.000030
-16.410000       -0.000047       -0.004934       -0.000032
-16.400000       -0.000048       -0.007969       -0.000033
-16.390000       -0.000048       -0.010295       -0.000033
-16.380000       -0.000048       -0.011703       -0.000033
-16.370000       -0.000047       -0.012067       -0.000032
-16.360000       -0.000045       -0.011352       -0.000030
-16.350000       -0.000044       -0.009623       -0.000028
-16.340000       -0.000042       -0.007033       -0.000026
-16.330000       -0.000040       -0.003813       -0.000024
-16.320000       -0.000038       -0.000250       -0.000022
-16.310000       -0.000036       0.003339       -0.000020
-16.300000       -0.000035       0.006631       -0.000019
-16.290000       -0.000034       0.009333       -0.000018
-16.280000       -0.000034       0.011203       -0.000018
-16.270000       -0.000034       0.012074       -0.000018
-16.260000       -0.000035       0.011865       -0.000019
-16.250000       -0.000036       0.010597       -0.000020
-16.240000       -0.000037       0.008379       -0.000022
-16.230000       -0.000039       0.005412       -0.000024
-16.220000       -0.000040       0.001957       -0.000026
-16.210000       -0.000042       -0.001675       -0.000028
-16.200000       -0.000043       -0.005160       -0.000029
-16.190000       -0.000043       -0.008187       -0.000030
-16.180000       -0.000043       -0.010486       -0.000030
-16.170000       -0.000043       -0.011849       -0.000030
-16.160000       -0.000042       -0.012155       -0.000029
-16.150000       -0.000041       -0.011375       -0.000027
-16.140000       -0.000039       -0.009578       -0.000025
-16.130000       -0.000037       -0.006924       -0.000023
-16.120000       -0.000035       -0.003649       -0.000021
-16.110000       -0.000033       -0.000046       -0.000019
-16.100000       -0.000032       0.003565       -0.000017
-16.090000       -0.000030       0.006860       -0.000016
-16.080000       -0.000029       0.009544       -0.000015
-16.070000       -0.000029       0.011377       -0.000015
-16.060000       -0.000030       0.012195       -0.000015
-16.050000       -0.000030       0.011924       -0.000016
-16.040000       -0.000031       0.010587       -0.000018
-16.030000       -0.000033       0.008303       -0.000020
-16.020000       -0.000034       0.005274       -0.000022
-16.010000       -0.000036       0.001772       -0.000023
-16.000000       -0.000037       -0.001892       -0.000025
-15.990000       -0.000039       -0.005390       -0.000027
-15.980000       -0.000039       -0.008409       -0.000027
-15.970000       -0.000039       -0.010680       -0.000028
-15.960000       -0.000039       -0.011998       -0.000027
-15.950000       -0.000038       -0.012245       -0.000026
-15.940000       -0.000037       -0.011398       -0.000025
-15.930000       -0.000035       -0.009532       -0.000023
-15.920000       -0.000033       -0.006813       -0.000021
-15.910000       -0.000031       -0.003482       -0.000018
-15.900000       -0.000029       0.000162       -0.000016
-15.890000       -0.000027       0.003795       -0.000015
-15.880000       -0.000026       0.007092       -0.000013
-15.870000       -0.000025       0.009758       -0.000013
-15.860000       -0.000025       0.011554       -0.000012
-15.850000       -0.000026       0.012319       -0.000013
-15.840000       -0.000026       0.011984       -0.000014
-15.830000       -0.000028       0.010577       -0.000015
-15.820000       -0.000029       0.008224       -0.000017
-15.810000       -0.000031       0.005134       -0.000019
-15.800000       -0.000032       0.001583       -0.000021
-15.790000       -0.000034       -0.002113       -0.000023
-15.780000       -0.000035       -0.005624       -0.000024
-15.770000       -0.000036       -0.008635       -0.000025
-15.760000       -0.000036       -0.010877       -0.000026
-15.750000       -0.000035       -0.012149       -0.000025
-15.740000       -0.000034       -0.012336       -0.000024
-15.730000       -0.000033       -0.011422       -0.000023
-15.720000       -0.000031       -0.009485       -0.000021
-15.710000       -0.000029       -0.006699       -0.000018
-15.700000       -0.000027       -0.003313       -0.000016
-15.690000       -0.000025       0.000373       -0.000014
-15.680000       -0.000024       0.004029       -0.000012
